number,title,classification,timestamp,latitude,longitude,state
42643,Report 42643: Couple on their porch observe a tall biped chase a deer near Chilhowie,Class B,2011-09-12T12:00:00Z,36.73225,-81.62195,Washington
46206,Report 46206: Hikers observe a tall human-like figure near Rawley Springs,Class B,2014-08-07T12:00:00Z,38.51591,-79.02109,Washington
13345,"Report 13345: Possible stalking at Hildene Mansion grounds, near Manchester",Class B,2005-08-25T12:00:00Z,43.1635,-73.0723,Washington
49993,Report 49993: Couple have possible early morning sighting while driving outside Brattleboro,Class B,2016-04-05T12:00:00Z,42.86222,-72.60887,Washington
60,Report 60: Missing Cattle and large footprints found,Class B,1994-05-13T12:00:00Z,48.64056,-121.8053,Washington
77,Report 77: Couple hear vocalizations while camping at Milk Lake,Class B,1983-09-01T12:00:00Z,46.98333,-121.0922,Washington
89,Report 89: Fishermen hear large animal crashing through the brush in the Blue Mountains,Class B,2000-07-24T12:00:00Z,46.33333,-117.6767,Washington
270,Report 270: Campers awakened by late-night visitor in the Indian Heaven Wilderness,Class B,1985-07-01T12:00:00Z,46.04722,-122.1914,Washington
283,Report 283: Couple hear sounds and find footprints near Hoodsport,Class B,1992-08-29T12:00:00Z,47.5616,-123.1967,Washington
337,Report 337: Man working his land hears rock against wood sound and distant answer,Class B,2000-08-16T12:00:00Z,47.0044,-122.5386,Washington
382,Report 382: Campers hear screams and wood knocking near Bumping Lake,Class B,2000-07-21T12:00:00Z,46.8733,-121.3051,Washington
391,Report 391: Blocking of walking trail,Class B,1999-05-12T12:00:00Z,47.79111,-122.1914,Washington
422,Report 422: Campers hear possible vocalizations in the Okanogon Nat. Forest,Class B,2000-10-06T12:00:00Z,48.59694,-120.5122,Washington
568,Report 568: Loud low moan then rose quickly to a high pitched scream heard,Class B,1990-09-22T12:00:00Z,46.71,-122.3442,Washington
741,Report 741: Hunter finds unrecognizable scat near Guler Mountain.,Class B,2000-09-14T12:00:00Z,45.91694,-121.5825,Washington
925,"Report 925: Backpacker observes a tall, early morning visitor in camp",Class B,1968-08-30T12:00:00Z,47.495,-120.835,Washington
927,"Report 927: Campers hear loud animal ""roars"", from inside the treeline of a clear-cut",Class B,1975-08-10T12:00:00Z,47.8498,-120.9591,Washington
928,Report 928: Hikers find tracks and a possible nest,Class B,1977-05-22T12:00:00Z,47.4644,-120.6705,Washington
929,"Report 929: Camper experiences odd odors and sounds, feels presence",Class B,1997-05-15T12:00:00Z,48.0281,-123.5864,Washington
937,"Report 937: Witnesses hear odd, loud vocalization while in the forest traveling on a logging road",Class B,1985-06-28T12:00:00Z,45.69,-122.3353,Washington
942,Report 942: 17-18 inch tracks in the mud,Class B,1996-04-14T12:00:00Z,47.7442,-122.8994,Washington
967,Report 967: Teenage dirt bike riders hear screams,Class B,1974-07-06T12:00:00Z,48.02611,-121.6406,Washington
1043,Report 1043: Mother relates story of daughter sighting a large animal near Mill A School,Class B,1950-05-01T12:00:00Z,45.75056,-121.6508,Washington
1109,Report 1109: Campers hear vocalizations near Clear Lake,Class B,2000-07-15T12:00:00Z,47.29833,-120.3,Washington
1131,Report 1131: Hunter hears strange noises near Montesano,Class B,2000-12-01T12:00:00Z,47.0413,-124.053,Washington
1160,Report 1160: Woman hears unrecognizable vocalizations near Cle Elum,Class B,1997-01-01T12:00:00Z,47.14472,-120.7967,Washington
1227,Report 1227: Tracks found on an old logging trail.,Class B,1996-04-17T12:00:00Z,47.01139,-123.6619,Washington
1263,Report 1263: Rooks Park Investigation,Class B,2001-01-16T12:00:00Z,46.03333,-117.9486,Washington
1384,Report 1384: Vocalizations heard by hikers,Class B,1970-05-13T12:00:00Z,47.5225,-121.7569,Washington
1385,Report 1385: High pitched wailing scream echoed off mountainside.,Class B,1984-08-15T12:00:00Z,47.425,-121.4317,Washington
1386,Report 1386: Two unsusual man-like tracks discovered,Class B,1998-05-18T12:00:00Z,47.3958,-121.5356,Washington
1389,Report 1389: Hikers hear loud vocal exchanges on Grass Mountain.,Class B,1995-09-13T12:00:00Z,47.1998,-121.7565,Washington
1394,"Report 1394: Campers hear loud guttral, high pitched  sceams.",Class B,1997-07-05T12:00:00Z,47.25722,-120.8908,Washington
1438,Report 1438: Barefoot tracks and whistling heard while hunting,Class B,2000-10-28T12:00:00Z,46.93333,-121.2692,Washington
1462,Report 1462: Sound heard month earlier than another report in same area,Class B,2000-06-13T12:00:00Z,46.87139,-121.2981,Washington
1478,Report 1478: Worse than something dead smell encountered by two fishermen,Class B,1996-02-17T12:00:00Z,47.4317,-121.7731,Washington
1564,"Report 1564: ""Brinson Monster""",Class B,1967-08-18T12:00:00Z,46.49139,-122.9367,Washington
1565,Report 1565: Tracks found near a mountainside clear cut,Class B,1980-11-12T12:00:00Z,46.55139,-121.4625,Washington
1567,Report 1567: Hikers find a large track,Class B,1996-04-14T12:00:00Z,47.3542,-123.2334,Washington
1569,Report 1569: Screams heard by hunters,Class B,1997-10-15T12:00:00Z,48.61972,-120.1075,Washington
1572,Report 1572: Campers hear loud scream in National Forest,Class B,1996-08-24T12:00:00Z,48.66611,-117.4694,Washington
1584,Report 1584: Loud knocking of wood striking another piece of wood,Class B,2000-03-13T12:00:00Z,47.00444,-122.5386,Washington
1585,Report 1585: Witness reports bad smell and a scream,Class B,1985-07-26T12:00:00Z,46.9363,-122.7607,Washington
1586,Report 1586: Loud vocalizations sounds heard,Class B,1999-08-18T12:00:00Z,47.32944,-122.5789,Washington
1589,Report 1589: Two hunters find large track,Class B,1979-11-16T12:00:00Z,47.05472,-121.8211,Washington
1591,Report 1591: Sounds heard answered by another more distant source,Class B,1996-01-01T12:00:00Z,47.3724,-122.5819,Washington
1593,Report 1593: Sounds heard like growling,Class B,1980-04-16T12:00:00Z,47.15556,-122.4328,Washington
1612,Report 1612: Screams terrify campers near Mt. St. Helens,Class B,1972-08-15T12:00:00Z,46.06333,-122.1967,Washington
1620,Report 1620: Family on vacation find tracks in an isolated area.,Class B,1969-03-09T12:00:00Z,46.3341,-121.7913,Washington
1647,Report 1647: Witness heard what sounded like sticks being beaten on wood,Class B,1998-06-18T12:00:00Z,46.17861,-122.0514,Washington
1669,Report 1669: Witness saw a large man-like figure deep in the woods,Class B,1998-08-28T12:00:00Z,47.8895,-121.8134,Washington
1680,Report 1680: Young boy awakened by a loud roaring scream (Part 1),Class B,1973-08-15T12:00:00Z,46.803,-122.4133,Washington
1681,Report 1681: Young boy awakened by a loud roaring scream (Part 2),Class B,1981-09-16T12:00:00Z,46.803,-122.4133,Washington
1684,Report 1684: Husband and wife harassed by unseen creatures at their camp late at night,Class B,1976-06-16T12:00:00Z,48.78056,-122.1483,Washington
1690,Report 1690: Hunters hear unusual animal stalking them at night.,Class B,1996-11-01T12:00:00Z,46.5602,-121.1458,Washington
1691,Report 1691: Tracks found in deep snow,Class B,1961-12-28T12:00:00Z,47.92528,-117.1153,Washington
1721,"Report 1721: Children find 19"" tracks in snow",Class B,1975-04-16T12:00:00Z,48.2688,-121.705,Washington
1731,Report 1731: 25-50 Footprints found near Orting,Class B,1978-04-30T12:00:00Z,47.0945,-122.0874,Washington
1766,Report 1766: Family finds track and scat pile while hiking southeast of Mt. St. Helens,Class B,1998-08-27T12:00:00Z,46.10444,-122.015,Washington
1815,Report 1815: Hiker encounters intimidating beating sounds and heavy running footsteps,Class B,2000-05-15T12:00:00Z,47.1608,-121.6594,Washington
1841,Report 1841: Fishing guides thought they were chased onto a dam,Class B,1994-09-10T12:00:00Z,47.41,-121.725,Washington
1895,Report 1895: Four hunters find large tracks in snow outside their camp,Class B,1970-11-22T12:00:00Z,47.19944,-120.2758,Washington
1904,Report 1904: Mountain climbers hear loud scream on Mount St. Helens,Class B,2001-03-04T12:00:00Z,46.10861,-122.1283,Washington
1917,Report 1917: BFRO field investigator finds sasquatch tracks in the snow,Class B,2000-03-06T12:00:00Z,46.0675,-118.0519,Washington
1996,Report 1996: Screams wake campers on consecutive nights at Cle Elum Lake,Class B,2004-10-16T12:00:00Z,47.2842,-121.0777,Washington
2268,Report 2268: Three campers near Bumping Lake hear vocalizations from Nelson Ridge,Class B,2000-07-25T12:00:00Z,46.82167,-121.2764,Washington
2602,Report 2602: Loud vocalizations heard near Stevens Pass,Class B,1970-04-14T12:00:00Z,47.7117,-121.1544,Washington
2760,Report 2760: Environmental Engineer hears calling and responding screams,Class B,2001-07-03T12:00:00Z,47.2641,-123.1583,Washington
3024,Report 3024: Campers hear vocalizations and find possible prints near Skookum Meadow,Class B,2001-08-11T12:00:00Z,46.1333,-121.8,Washington
3188,"Report 3188: Spelunkers hear loud, garbled howls on consecutive nights near Trout Lake",Class B,2001-08-15T12:00:00Z,45.9667,-121.6667,Washington
3379,Report 3379: Loud vocalizations heard above Riffe Lake,Class B,1990-10-15T12:00:00Z,46.5347,-122.4275,Washington
3585,Report 3585: Hikers find nest-like structure in dense forest north of Monroe,Class B,2001-08-01T12:00:00Z,47.85556,-121.9697,Washington
3613,"Report 3613: Late at night, man hears powerful vocalizations south of Port Townsend",Class B,2004-10-10T12:00:00Z,48.09725,-122.8241,Washington
3623,Report 3623: Two deer hunters find tracks near Buckhorn Mountain,Class B,2001-10-12T12:00:00Z,48.40611,-118.9844,Washington
3673,"Report 3673: Woman finds large tracks on her property near Clayton, Wa",Class B,2004-10-17T12:00:00Z,47.981,-117.6454,Washington
3759,Report 3759: Elk hunters encounter large animal and hear vocalizations near Rimrock Lake,Class B,2001-10-29T12:00:00Z,46.621,-121.0638,Washington
3786,Report 3786: Bow hunters find footprint and hear vocalizations near Indian Heaven Wilderness,Class B,2000-09-15T12:00:00Z,46.08515,-121.7064,Washington
3800,Report 3800: Bowhunters find track and hear vocalizations near Indian Heaven Wilderness,Class B,1999-09-06T12:00:00Z,46.1036,-121.7944,Washington
4323,Report 4323: Two hunters hear nighttime vocalizations near Darrington,Class B,1973-10-20T12:00:00Z,48.2775,-121.8078,Washington
4392,Report 4392: Camper hears heavy footsteps at night around tent at Baker Lake,Class B,1982-07-11T12:00:00Z,48.72917,-121.6278,Washington
4403,Report 4403: Late night encounter by young campers in Maple Valley Wa,Class B,1975-07-31T12:00:00Z,47.40667,-122.0375,Washington
4669,Report 4669: Memory told of hearing possible vocalizations while camping at Hollywood Gorge near Castle Rock,Class B,1970-07-01T12:00:00Z,46.37,-122.82,Washington
4985,Report 4985: Vocalizations heard by couple at dawn near Randle,Class B,2002-09-19T12:00:00Z,46.5256,-122.0252,Washington
5136,Report 5136: Multible witnesses hear loud screams and have rocks thrown into camp near Cle Elum lake,Class B,2004-12-07T12:00:00Z,47.3991,-121.1008,Washington
5162,Report 5162: Man hunting deer finds unusual feces and hears animal,Class B,2002-10-17T12:00:00Z,47.4822,-120.319,Washington
5176,Report 5176: Several sets of tracks found near Skookum Meadows,Class B,2002-10-20T12:00:00Z,46.0969,-121.9191,Washington
5186,Report 5186: Campers hear loud vocalizations at Fish lake.,Class B,2005-01-20T12:00:00Z,47.8323,-120.718,Washington
5249,Report 5249: Man exploring canyons southeast of Grand Coulee is growled at by unknown animal,Class B,2004-10-13T12:00:00Z,47.9093,-118.9505,Washington
5725,Report 5725: Man hears loud vocalization while woodworking on his porch,Class B,2002-11-15T12:00:00Z,47.0586,-122.2864,Washington
5953,Report 5953: Family hunting near Wahkiacus is stalked by a large animal,Class B,2003-04-23T12:00:00Z,45.88039,-121.1692,Washington
6058,Report 6058: Sol Duc River fisherman experiences large animal crashing through heavy brush,Class B,2005-04-05T12:00:00Z,47.9477,-124.5301,Washington
6527,Report 6527: Campers find a large track,Class B,2003-06-21T12:00:00Z,47.8901,-121.3676,Washington
6559,Report 6559: Multiple screams heard,Class B,2003-06-25T12:00:00Z,46.21583,-121.9192,Washington
6712,Report 6712: Campers hear complex vocalization,Class B,1994-06-15T12:00:00Z,48.9138,-119.7023,Washington
6814,Report 6814: Couple Sees Large Animal and Hears Vocalizations and Knocks,Class B,2000-06-17T12:00:00Z,47.4645,-123.8979,Washington
6864,"Report 6864: Campers hear footfalls, rock clicking and find foorprints",Class B,2003-08-15T12:00:00Z,48.9058,-121.6967,Washington
6990,Report 6990: Scream heard while staying overnight near Greenwater,Class B,2003-12-09T12:00:00Z,47.0228,-121.5497,Washington
7038,Report 7038: Large footprints found in snow above Packwood,Class B,2002-11-02T12:00:00Z,46.7225,-121.6606,Washington
7439,Report 7439: Fisherman observes large rock flung into Hamma Hamma River,Class B,1978-07-15T12:00:00Z,47.5958,-123.1208,Washington
7481,Report 7481: Children have sighting near Alder Lake,Class B,1981-05-31T12:00:00Z,46.79955,-122.2738,Washington
7580,Report 7580: Man shares encounters of an unknown subject,Class B,2004-11-16T12:00:00Z,47.2293,-123.4898,Washington
7593,Report 7593: Stevenson Ridge vocalization startles father and son,Class B,2005-02-05T12:00:00Z,45.723,-121.8864,Washington
8197,Report 8197: Hartstene Island homeowners find footprints and hear strange vocalizations,Class B,2004-06-08T12:00:00Z,47.23194,-122.885,Washington
8670,Report 8670: Hiker hears roar north of Alpental Ski Resort at Snow Lake,Class B,2004-05-25T12:00:00Z,47.46312,-121.4454,Washington
8978,Report 8978: Boys are chased on way home from bow hunting,Class B,2001-09-15T12:00:00Z,47.9237,-122.8531,Washington
9047,Report 9047: Morning dog walkers hear repeated vocalizations and find scat near Oak Harbor,Class B,2002-10-15T12:00:00Z,48.247,-122.6916,Washington
9121,Report 9121: Outdoorsman hears vocalizations near Tinkham Campground,Class B,2004-07-22T12:00:00Z,47.40245,-121.5633,Washington
9128,Report 9128: Boy walking near Jim Creek in afternoon hears unknown vocalizations.,Class B,2004-09-30T12:00:00Z,48.21095,-122.0262,Washington
9175,"Report 9175: Just before daybreak, camper hears loud vocalization near Lost Lake",Class B,2004-08-18T12:00:00Z,47.33515,-121.4044,Washington
9447,Report 9447: Unusual sounds heard near Enumclaw,Class B,2003-04-05T12:00:00Z,47.16145,-121.8943,Washington
9510,Report 9510: Family and friends hear a late night vocalization from their home near Lake Sutherland,Class B,2004-09-20T12:00:00Z,48.08025,-123.7108,Washington
9665,Report 9665: Young girl sees road-crossing figure during car repair stop.,Class B,1990-05-15T12:00:00Z,46.01665,-121.6669,Washington
9811,Report 9811: Hunters hear early morning vocalizations near Mossy Rock,Class B,2004-11-12T12:00:00Z,46.44165,-122.3416,Washington
9850,Report 9850: Two fishermen hear tree knocking and low roar,Class B,2002-11-01T12:00:00Z,47.2055,-123.3958,Washington
9863,Report 9863: Hiking couple hears calls and finds footprints near Mt. Adams,Class B,1997-05-15T12:00:00Z,46.0803,-121.7512,Washington
9868,Report 9868: Youths in Summer Camp have noisy nighttime experience,Class B,1967-07-15T12:00:00Z,46.951,-122.2985,Washington
9929,Report 9929: Hiker Hears Loud Vocalizations and Thumps,Class B,2004-09-30T12:00:00Z,47.4352,-121.7812,Washington
10062,Report 10062: Man Hears Evening Vocals in Prior Sighting Area,Class B,2004-12-18T12:00:00Z,46.988,-123.8647,Washington
10091,Report 10091: Series of vocalizations around the town of Joyce,Class B,2004-10-11T12:00:00Z,48.1368,-123.7349,Washington
10258,Report 10258: Loud vocalizations repeatedly disturb family,Class B,1987-09-15T12:00:00Z,48.9294,-122.0247,Washington
